Date,Revenue,NetIncome,Assets,Equity,Cash,EPS,SharesOutstanding,TotalDebt,Ticker
2022-12-31,59283000000.0,14519000000.0,109160000000.0,46058000000.0,12773000000.0,5.71,2542000000.0,30691000000.0,MRK
2023-03-31,14487000000.0,2821000000.0,107796000000.0,46905000000.0,9786000000.0,1.11,2551000000.0,30746000000.0,MRK
2023-06-30,15035000000.0,-5975000000.0,104469000000.0,38742000000.0,5712000000.0,-2.35,2539000000.0,36911000000.0,MRK
2023-09-30,15962000000.0,4745000000.0,106727000000.0,41300000000.0,8669000000.0,1.86,2546000000.0,34859000000.0,MRK
2023-12-31,60115000000.0,365000000.0,106675000000.0,37635000000.0,6909000000.0,0.14,2547000000.0,35055000000.0,MRK
2024-03-31,15775000000.0,4762000000.0,105849000000.0,40424000000.0,5671000000.0,1.87,2544000000.0,34219000000.0,MRK
2024-06-30,16112000000.0,5455000000.0,112630000000.0,43648000000.0,11373000000.0,2.14,2544000000.0,37788000000.0,MRK
2024-09-30,16657000000.0,3157000000.0,117532000000.0,44560000000.0,14688000000.0,1.24,2541000000.0,38131000000.0,MRK
2024-12-31,64168000000.0,17117000000.0,117106000000.0,46313000000.0,13242000000.0,6.74,2541000000.0,37111000000.0,MRK
2025-03-31,15529000000.0,5079000000.0,115122000000.0,48400000000.0,8629000000.0,2.01,2531000000.0,34844000000.0,MRK
2025-06-30,15806000000.0,4427000000.0,117523000000.0,49060000000.0,8007000000.0,1.76,2513000000.0,35402000000.0,MRK
2025-09-30,17276000000.0,5785000000.0,129546000000.0,51850000000.0,18169000000.0,2.32,2498000000.0,41374000000.0,MRK
2025-12-31,65011000000.0,18254000000.0,136866000000.0,52606000000.0,14565000000.0,7.28,2507000000.0,49339000000.0,MRK
2021-03-31,13691000000.0,3982000000.0,1158772000000.0,107588000000.0,118118000000.0,2.19,1818000000.0,197474000000.0,MS
2021-06-30,12894000000.0,3408000000.0,1161805000000.0,108162000000.0,126480000000.0,1.85,1841000000.0,207781000000.0,MS
2021-09-30,12690000000.0,3584000000.0,1190476000000.0,107119000000.0,123863000000.0,1.98,1812000000.0,211226000000.0,MS
2021-12-31,51710000000.0,14566000000.0,1188140000000.0,106598000000.0,127725000000.0,8.03,1814000000.0,227973000000.0,MS
2022-03-31,12585000000.0,3542000000.0,1222233000000.0,104075000000.0,136086000000.0,2.02,1755000000.0,212687000000.0,MS
2022-06-30,10850000000.0,2391000000.0,1173776000000.0,102662000000.0,131286000000.0,1.39,1723000000.0,207326000000.0,MS
2022-09-30,10476000000.0,2494000000.0,1160029000000.0,102089000000.0,111696000000.0,1.47,1697000000.0,202251000000.0,MS
2022-12-31,44341000000.0,10540000000.0,1180231000000.0,101231000000.0,128127000000.0,6.15,1713000000.0,240577000000.0,MS
2023-03-31,12171000000.0,2836000000.0,1199904000000.0,101954000000.0,111258000000.0,1.7,1663000000.0,231205000000.0,MS
2023-06-30,11447000000.0,2049000000.0,1164911000000.0,101361000000.0,104994000000.0,1.24,1651000000.0,231706000000.0,MS
2023-09-30,11296000000.0,2262000000.0,1169013000000.0,100158000000.0,108401000000.0,1.38,1643000000.0,231047000000.0,MS
2023-12-31,45913000000.0,8530000000.0,1193693000000.0,99982000000.0,89232000000.0,5.18,1646000000.0,268325000000.0,MS
2024-03-31,13340000000.0,3266000000.0,1228503000000.0,100140000000.0,102305000000.0,2.02,1616000000.0,252547000000.0,MS
2024-06-30,12952000000.0,2942000000.0,1212447000000.0,101606000000.0,90160000000.0,1.82,1611000000.0,256280000000.0,MS
2024-09-30,13187000000.0,3028000000.0,1258027000000.0,104671000000.0,91084000000.0,1.88,1609000000.0,277087000000.0,MS
2024-12-31,53150000000.0,12800000000.0,1215071000000.0,104511000000.0,105386000000.0,7.95,1611000000.0,292515000000.0,MS
2025-03-31,15386000000.0,4157000000.0,1300296000000.0,106812000000.0,90739000000.0,2.6,1600000000.0,283049000000.0,MS
2025-06-30,14445000000.0,3392000000.0,1353870000000.0,108184000000.0,109130000000.0,2.13,1593000000.0,306028000000.0,MS
2025-09-30,15733000000.0,4450000000.0,1364806000000.0,109962000000.0,103734000000.0,2.8,1590000000.0,309979000000.0,MS
2025-12-31,60599000000.0,16249000000.0,1420270000000.0,111632000000.0,111695000000.0,10.21,1592000000.0,355737000000.0,MS
2021-03-31,41706000000.0,15457000000.0,308879000000.0,134505000000.0,13702000000.0,2.03,7597000000.0,71924000000.0,MSFT
2021-06-30,168088000000.0,61271000000.0,333779000000.0,141988000000.0,14224000000.0,8.05,7519000000.0,71985000000.0,MSFT
2021-09-30,45317000000.0,20505000000.0,335418000000.0,151978000000.0,19165000000.0,2.71,7567000000.0,61772000000.0,MSFT
2021-12-31,51728000000.0,18765000000.0,340389000000.0,160010000000.0,20604000000.0,2.48,7555000000.0,61722000000.0,MSFT
2022-03-31,49360000000.0,16728000000.0,344607000000.0,162924000000.0,12498000000.0,2.22,7534000000.0,58416000000.0,MSFT
2022-06-30,198270000000.0,72738000000.0,364840000000.0,166542000000.0,13931000000.0,9.65,7464000000.0,58261000000.0,MSFT
2022-09-30,50122000000.0,17556000000.0,359784000000.0,173566000000.0,22884000000.0,2.35,7485000000.0,59608000000.0,MSFT
2022-12-31,52747000000.0,16425000000.0,364552000000.0,183136000000.0,15646000000.0,2.2,7473000000.0,59062000000.0,MSFT
2023-03-31,52857000000.0,18299000000.0,380088000000.0,194683000000.0,26562000000.0,2.45,7464000000.0,59106000000.0,MSFT
2023-06-30,211915000000.0,72361000000.0,411976000000.0,206223000000.0,34704000000.0,9.68,7472000000.0,58116000000.0,MSFT
2023-09-30,56517000000.0,22291000000.0,445785000000.0,220714000000.0,80452000000.0,2.99,7462000000.0,53542000000.0,MSFT
2023-12-31,62020000000.0,21870000000.0,470558000000.0,238268000000.0,17305000000.0,2.93,7468000000.0,55798000000.0,MSFT
2024-03-31,61858000000.0,21939000000.0,484275000000.0,253152000000.0,19634000000.0,2.94,7472000000.0,53491000000.0,MSFT
2024-06-30,245122000000.0,88136000000.0,512163000000.0,268477000000.0,18315000000.0,11.8,7469000000.0,53471000000.0,MSFT
2024-09-30,65585000000.0,24667000000.0,523013000000.0,287723000000.0,20840000000.0,3.3,7470000000.0,54323000000.0,MSFT
2024-12-31,69632000000.0,24108000000.0,533898000000.0,302695000000.0,17482000000.0,3.23,7468000000.0,54138000000.0,MSFT
2025-03-31,70066000000.0,25824000000.0,562624000000.0,321891000000.0,28828000000.0,3.46,7461000000.0,51990000000.0,MSFT
2025-06-30,281724000000.0,101832000000.0,619003000000.0,343479000000.0,30242000000.0,13.64,7434000000.0,52206000000.0,MSFT
2025-09-30,77673000000.0,27747000000.0,636351000000.0,363076000000.0,28849000000.0,3.72,7466000000.0,58458000000.0,MSFT
2025-12-31,81273000000.0,38458000000.0,665302000000.0,390875000000.0,24296000000.0,5.16,7460000000.0,55457000000.0,MSFT
2021-03-04,6236000000.0,603000000.0,54135000000.0,40663000000.0,6574000000.0,0.53,1144000000.0,649000000.0,MU
2021-06-03,7422000000.0,1735000000.0,55943000000.0,42259000000.0,7826000000.0,1.52,1145000000.0,742000000.0,MU
2021-09-02,27705000000.0,5861000000.0,58849000000.0,43933000000.0,7829000000.0,5.14,1141000000.0,959000000.0,MU
2021-12-02,7687000000.0,2306000000.0,61246000000.0,45908000000.0,8763000000.0,2.04,1130000000.0,1044000000.0,MU
2022-03-03,7786000000.0,2263000000.0,63696000000.0,47845000000.0,9224000000.0,2.0,1130000000.0,1118000000.0,MU
2022-06-02,8642000000.0,2626000000.0,65296000000.0,49281000000.0,9261000000.0,2.34,1121000000.0,1036000000.0,MU
2022-09-01,30758000000.0,8687000000.0,66283000000.0,49907000000.0,8339000000.0,7.75,1122000000.0,989000000.0,MU
2022-12-01,4085000000.0,-195000000.0,67874000000.0,49306000000.0,9642000000.0,-0.18,1090000000.0,1023000000.0,MU
2023-03-02,3693000000.0,-2312000000.0,66520000000.0,47257000000.0,9887000000.0,-2.12,1091000000.0,1202000000.0,MU
2023-06-01,3752000000.0,-1896000000.0,65680000000.0,45405000000.0,9370000000.0,-1.73,1094000000.0,1324000000.0,MU
2023-08-31,15540000000.0,-5833000000.0,64254000000.0,44120000000.0,8656000000.0,-5.34,1093000000.0,1453000000.0,MU
2023-11-30,4726000000.0,-1234000000.0,63776000000.0,42885000000.0,8146000000.0,-1.12,1100000000.0,1696000000.0,MU
2024-02-29,5824000000.0,793000000.0,65718000000.0,43870000000.0,8101000000.0,0.71,1114000000.0,1942000000.0,MU
2024-05-30,6811000000.0,332000000.0,66255000000.0,44225000000.0,7664000000.0,0.3,1123000000.0,2218000000.0,MU
2024-08-29,25111000000.0,778000000.0,69416000000.0,45131000000.0,7052000000.0,0.7,1118000000.0,2379000000.0,MU
2024-11-28,8709000000.0,1870000000.0,71461000000.0,46797000000.0,6697000000.0,1.67,1122000000.0,2906000000.0,MU
2025-02-27,8053000000.0,1583000000.0,73053000000.0,48633000000.0,7552000000.0,1.41,1123000000.0,3318000000.0,MU
2025-05-29,9301000000.0,1885000000.0,78397000000.0,50748000000.0,10163000000.0,1.68,1125000000.0,3645000000.0,MU
2025-08-28,37378000000.0,8539000000.0,82798000000.0,54165000000.0,9642000000.0,7.59,1122000000.0,3604000000.0,MU
2025-11-27,13643000000.0,5240000000.0,85971000000.0,58806000000.0,9731000000.0,4.6,1138000000.0,3481000000.0,MU
2021-03-31,4000000000.0,1498000000.0,132441000000.0,45730000000.0,2165000000.0,0.84,1973000000.0,46065000000.0,NEE
2021-06-30,4700000000.0,72000000.0,135013000000.0,45114000000.0,1433000000.0,0.13,1970300000.0,47559000000.0,NEE
2021-09-30,5400000000.0,304000000.0,139163000000.0,44647000000.0,1004000000.0,0.23,1972900000.0,48092000000.0,NEE
2021-12-31,18800000000.0,2827000000.0,140912000000.0,45424000000.0,1316000000.0,1.81,1972200000.0,1985000000.0,NEE
2022-03-31,5000000000.0,-693000000.0,144945000000.0,44049000000.0,2738000000.0,-0.23,1973600000.0,50974000000.0,NEE
2022-06-30,5900000000.0,1113000000.0,151770000000.0,44554000000.0,4493000000.0,0.7,1972900000.0,53382000000.0,NEE
2022-09-30,6400000000.0,1559000000.0,156409000000.0,46746000000.0,3967000000.0,0.86,1978900000.0,54670000000.0,NEE
2022-12-31,23000000000.0,3246000000.0,158935000000.0,48326000000.0,3441000000.0,2.1,1978600000.0,7008000000.0,NEE
2023-03-31,5700000000.0,1785000000.0,165357000000.0,52123000000.0,4189000000.0,1.04,2005100000.0,59007000000.0,NEE
2023-06-30,6300000000.0,2564000000.0,168275000000.0,53564000000.0,2754000000.0,1.38,2027200000.0,60982000000.0,NEE
2023-09-30,7200000000.0,1019000000.0,171674000000.0,56250000000.0,2778000000.0,0.6,2036200000.0,59183000000.0,NEE
2023-12-31,24800000000.0,6282000000.0,177489000000.0,57768000000.0,3420000000.0,3.6,2030800000.0,7345000000.0,NEE
2024-03-31,5400000000.0,1937000000.0,179950000000.0,58936000000.0,2213000000.0,1.1,2055200000.0,65868000000.0,NEE
2024-06-30,6000000000.0,1296000000.0,184724000000.0,59436000000.0,2102000000.0,0.79,2058200000.0,68494000000.0,NEE
2024-09-30,6700000000.0,1591000000.0,186013000000.0,59538000000.0,2574000000.0,0.9,2061400000.0,66100000000.0,NEE
2024-12-31,23500000000.0,5698000000.0,190144000000.0,50101000000.0,1487000000.0,3.37,2059200000.0,8904000000.0,NEE
2025-03-31,6000000000.0,464000000.0,194264000000.0,60305000000.0,2419000000.0,0.4,2060700000.0,79814000000.0,NEE
2025-06-30,6400000000.0,1639000000.0,198830000000.0,60883000000.0,1728000000.0,0.98,2061300000.0,82690000000.0,NEE
2025-09-30,7400000000.0,2135000000.0,204354000000.0,54181000000.0,2391000000.0,1.18,2070600000.0,84169000000.0,NEE
2025-12-31,25800000000.0,5332000000.0,212721000000.0,54608000000.0,2812000000.0,3.3,2070600000.0,4642000000.0,NEE
2021-03-31,2872000000.0,579000000.0,41063000000.0,23958000000.0,5518000000.0,0.67,802000000.0,6572000000.0,NEM
2021-06-30,3065000000.0,661000000.0,40677000000.0,24060000000.0,4583000000.0,0.8,803000000.0,6022000000.0,NEM
2021-09-30,2895000000.0,-243000000.0,39865000000.0,23238000000.0,4636000000.0,-0.01,800000000.0,6022000000.0,NEM
2021-12-31,12222000000.0,233000000.0,40564000000.0,21813000000.0,5093000000.0,1.39,801000000.0,5565000000.0,NEM
2022-03-31,3023000000.0,469000000.0,39913000000.0,21631000000.0,4272000000.0,0.54,794000000.0,5624000000.0,NEM
2022-06-30,3058000000.0,400000000.0,39690000000.0,21599000000.0,4307000000.0,0.48,795000000.0,5624000000.0,NEM
2022-09-30,2634000000.0,220000000.0,39143000000.0,21400000000.0,3058000000.0,0.28,795000000.0,5624000000.0,NEM
2022-12-31,11915000000.0,-369000000.0,38482000000.0,19533000000.0,2944000000.0,-0.58,795000000.0,5571000000.0,NEM
2023-03-31,2679000000.0,363000000.0,38374000000.0,19559000000.0,2657000000.0,0.42,795000000.0,5624000000.0,NEM
2023-06-30,2683000000.0,155000000.0,38133000000.0,19415000000.0,2829000000.0,0.19,795000000.0,5624000000.0,NEM
2023-09-30,2493000000.0,163000000.0,38084000000.0,19260000000.0,3190000000.0,0.2,796000000.0,5624000000.0,NEM
2023-12-31,11812000000.0,-2467000000.0,55506000000.0,29205000000.0,3002000000.0,-3.0,841000000.0,8182000000.0,NEM
2024-03-31,4023000000.0,179000000.0,55335000000.0,29075000000.0,2336000000.0,0.15,1153000000.0,9274000000.0,NEM
2024-06-30,4402000000.0,857000000.0,55678000000.0,29563000000.0,2602000000.0,0.73,1155000000.0,9024000000.0,NEM
2024-09-30,4605000000.0,924000000.0,56175000000.0,29896000000.0,3016000000.0,0.76,1149000000.0,8874000000.0,NEM
2024-12-31,18682000000.0,3381000000.0,56349000000.0,29928000000.0,3619000000.0,2.86,1148000000.0,8480000000.0,NEM
2025-03-31,5010000000.0,1902000000.0,55519000000.0,31431000000.0,4698000000.0,1.68,1127000000.0,7810000000.0,NEM
2025-06-30,5317000000.0,2075000000.0,55165000000.0,32287000000.0,6185000000.0,1.86,1112000000.0,7415000000.0,NEM
2025-09-30,5524000000.0,1843000000.0,54690000000.0,33226000000.0,5639000000.0,1.67,1100000000.0,5415000000.0,NEM
2025-12-31,22669000000.0,7167000000.0,57121000000.0,33867000000.0,7647000000.0,6.41,1108000000.0,5343000000.0,NEM
2021-03-31,7163282000.0,1706715000.0,40123014000.0,12884080000.0,8436453000.0,3.75,455641000.0,16360788000.0,NFLX
2021-06-30,7341777000.0,1353013000.0,40970969000.0,13863871000.0,7804618000.0,2.97,455129000.0,16424128000.0,NFLX
2021-09-30,7483467000.0,1449071000.0,42739857000.0,15314617000.0,7552968000.0,3.19,454925000.0,16288473000.0,NFLX
2021-12-31,29697844000.0,5116228000.0,44584663000.0,15849248000.0,6055111000.0,11.24,455372000.0,16184823000.0,NFLX
2022-03-31,7867767000.0,1597447000.0,45330904000.0,17544039000.0,6034501000.0,3.53,452984000.0,14623000000.0,NFLX
2022-06-30,7970141000.0,1440951000.0,46350935000.0,19075974000.0,5844409000.0,3.2,450169000.0,14318000000.0,NFLX
2022-09-30,7925589000.0,1398242000.0,47562187000.0,20528141000.0,6140314000.0,3.1,450344000.0,13970000000.0,NFLX
2022-12-31,31615550000.0,4491924000.0,48594768000.0,20777401000.0,5170582000.0,9.95,451290000.0,14432000000.0,NFLX
2023-03-31,8161503000.0,1305120000.0,49490345000.0,21828196000.0,6738019000.0,2.88,452417000.0,14912163000.0,NFLX
2023-06-30,8187301000.0,1487610000.0,50817473000.0,22832215000.0,7666265000.0,3.29,451572000.0,14941387000.0,NFLX
2023-09-30,8541668000.0,1677422000.0,49501786000.0,22107627000.0,7356836000.0,3.73,450011000.0,14767614000.0,NFLX
2023-12-31,33723297000.0,5407990000.0,48731992000.0,20588313000.0,7118515000.0,1.2,4494966000.0,15007844000.0,NFLX
2024-03-31,9370440000.0,2332209000.0,48827721000.0,21365410000.0,7026589000.0,5.28,441654000.0,14875936000.0,NFLX
2024-06-30,9559310000.0,2147306000.0,49098895000.0,22112693000.0,6627045000.0,4.88,439739000.0,15838041000.0,NFLX
2024-09-30,9824703000.0,2363509000.0,52281844000.0,22720736000.0,7459085000.0,5.4,437898000.0,17875396000.0,NFLX
2024-12-31,39000966000.0,8711631000.0,53630374000.0,24743567000.0,7804733000.0,1.98,4392608000.0,17437453000.0,NFLX
2025-03-31,10542801000.0,2890351000.0,52087644000.0,24028073000.0,7204028000.0,6.61,436962000.0,16089881000.0,NFLX
2025-06-30,11079166000.0,3125413000.0,53099664000.0,24951899000.0,8180573000.0,7.19,434883000.0,14515000000.0,NFLX
2025-09-30,11510307000.0,2546916000.0,54934835000.0,25954035000.0,9287287000.0,5.87,434039000.0,14523000000.0,NFLX
2025-12-31,45183036000.0,10981201000.0,55596993000.0,26615488000.0,9033681000.0,2.53,4343863000.0,15517865000.0,NFLX
2021-01-31,16675000000.0,4332000000.0,28791000000.0,16893000000.0,847000000.0,1.73,2510000000.0,7962000000.0,NVDA
2021-05-02,5661000000.0,1912000000.0,30796000000.0,18774000000.0,978000000.0,0.76,2528000000.0,7962000000.0,NVDA
2021-08-01,6507000000.0,2374000000.0,38650000000.0,21147000000.0,5628000000.0,0.94,2532000000.0,12943000000.0,NVDA
2021-10-31,7103000000.0,2464000000.0,40632000000.0,23798000000.0,1288000000.0,0.97,2538000000.0,10944000000.0,NVDA
2022-01-30,26914000000.0,9752000000.0,44187000000.0,26612000000.0,1990000000.0,3.85,2535000000.0,10946000000.0,NVDA
2022-05-01,8288000000.0,1618000000.0,45212000000.0,26320000000.0,3887000000.0,0.64,2537000000.0,10947000000.0,NVDA
2022-07-31,6704000000.0,656000000.0,43476000000.0,23851000000.0,3013000000.0,0.26,2516000000.0,12198000000.0,NVDA
2022-10-30,5931000000.0,680000000.0,40488000000.0,21349000000.0,2800000000.0,0.27,2499000000.0,12199000000.0,NVDA
2023-01-29,26974000000.0,4368000000.0,41182000000.0,22101000000.0,3389000000.0,0.17,25070000000.0,12203000000.0,NVDA
2023-04-30,7192000000.0,2043000000.0,44460000000.0,24520000000.0,5079000000.0,0.82,2490000000.0,12204000000.0,NVDA
2023-07-30,13507000000.0,6188000000.0,49555000000.0,27501000000.0,5783000000.0,0.25,24994000000.0,10954000000.0,NVDA
2023-10-29,18120000000.0,9243000000.0,54148000000.0,33265000000.0,5519000000.0,0.37,24940000000.0,10955000000.0,NVDA
2024-01-28,60922000000.0,29760000000.0,65728000000.0,42978000000.0,7280000000.0,1.19,24940000000.0,10959000000.0,NVDA
2024-04-28,26044000000.0,14881000000.0,77072000000.0,49142000000.0,7587000000.0,0.6,24890000000.0,10960000000.0,NVDA
2024-07-28,30040000000.0,16599000000.0,85227000000.0,58157000000.0,8571000000.0,0.67,24848000000.0,8461000000.0,NVDA
2024-10-27,35082000000.0,19309000000.0,96013000000.0,65899000000.0,9107000000.0,0.78,24774000000.0,8462000000.0,NVDA
2025-01-26,130497000000.0,72880000000.0,111601000000.0,79327000000.0,8589000000.0,2.94,24804000000.0,8463000000.0,NVDA
2025-04-27,44062000000.0,18775000000.0,125254000000.0,83843000000.0,15234000000.0,0.76,24611000000.0,8464000000.0,NVDA
2025-07-27,46743000000.0,26422000000.0,140740000000.0,100131000000.0,11639000000.0,1.08,24532000000.0,8466000000.0,NVDA
2025-10-26,57006000000.0,31910000000.0,161148000000.0,118897000000.0,11486000000.0,1.3,24483000000.0,9466000000.0,NVDA
2026-01-25,215938000000.0,120067000000.0,206803000000.0,157293000000.0,10605000000.0,4.9,24514000000.0,9467000000.0,NVDA
2021-03-31,442804000.0,96236000.0,20979570000.0,11567013000.0,183984000.0,0.26,371601901.0,6333000.0,O
2021-06-30,464282000.0,124768000.0,21984941000.0,11873679000.0,231164000.0,0.33,374341023.0,6410000.0,O
2021-09-30,491875000.0,135276000.0,23711094000.0,13369113000.0,516983000.0,0.34,392050401.0,35677000.0,O
2021-12-31,2080463000.0,360747000.0,43137502000.0,25129400000.0,332369000.0,0.87,414770000.0,43987000.0,O
2022-03-31,807343000.0,199971000.0,44062017000.0,25578725000.0,151624000.0,0.34,594041839.0,41166000.0,O
2022-06-30,810419000.0,223822000.0,44951918000.0,26402879000.0,172849000.0,0.37,602031000.0,49738000.0,O
2022-09-30,837269000.0,220287000.0,45892475000.0,26864257000.0,187745000.0,0.36,617957000.0,49594000.0,O
2022-12-31,3343681000.0,872416000.0,49673092000.0,28843289000.0,226881000.0,1.42,612181000.0,49469000.0,O
2023-03-31,944399000.0,226122000.0,51101438000.0,29387338000.0,164576000.0,0.34,661239000.0,49342000.0,O
2023-06-30,1019205000.0,197153000.0,53980666000.0,31311143000.0,253693000.0,0.29,674593000.0,49208000.0,O
2023-09-30,1039104000.0,233877000.0,55336920000.0,31823418000.0,344129000.0,0.33,709543000.0,42251000.0,O
2023-12-31,4078993000.0,876914000.0,57779357000.0,33106969000.0,292175000.0,1.26,693024000.0,44345000.0,O
2024-03-31,1260485000.0,129696000.0,68328249000.0,39151090000.0,680159000.0,0.16,835242000.0,55590000.0,O
2024-06-30,1339443000.0,256804000.0,68060931000.0,38747070000.0,442820000.0,0.29,870725000.0,55366000.0,O
2024-09-30,1330915000.0,261781000.0,68468766000.0,38669710000.0,396956000.0,0.3,872052000.0,55262000.0,O
2024-12-31,5271142000.0,847893000.0,68835039000.0,38840738000.0,444962000.0,0.98,863792000.0,77190000.0,O
2025-03-31,1380505000.0,249815000.0,69757696000.0,39242187000.0,319007000.0,0.28,892351000.0,77995000.0,O
2025-06-30,1410378000.0,196919000.0,71424073000.0,39363335000.0,800447000.0,0.22,903716000.0,79292000.0,O
2025-09-30,1470552000.0,315771000.0,71278982000.0,39050597000.0,417173000.0,0.35,915187000.0,86250000.0,O
2025-12-31,5749377000.0,1058590000.0,72795612000.0,39438695000.0,434842000.0,1.17,908334000.0,121434000.0,O
2021-02-28,10085000000.0,5021000000.0,118109000000.0,9637000000.0,22321000000.0,1.68,2994000000.0,5758000000.0,ORCL
