Date,Revenue,NetIncome,OperatingIncome,GrossProfit,Assets,Equity,CurrentAssets,CurrentLiabilities,Cash,OperatingCashFlow,EPS,SharesOutstanding,Ticker
2022-07-31,37041000000.0,4885000000.0,6552000000.0,,86817000000.0,19033000000.0,,,4359000000.0,418000000.0,15.88,,DE
2022-10-30,52577000000.0,7131000000.0,9508000000.0,,90030000000.0,20262000000.0,,,4774000000.0,4699000000.0,23.28,,DE
2023-01-29,12652000000.0,1959000000.0,2518000000.0,,91620000000.0,21332000000.0,,,3976000000.0,-1246000000.0,6.55,,DE
2023-04-30,30038000000.0,4819000000.0,3898000000.0,,98347000000.0,22395000000.0,,,5267000000.0,-147000000.0,16.18,,DE
2023-07-30,15801000000.0,2978000000.0,3516000000.0,,103397000000.0,23048000000.0,,,6576000000.0,2896000000.0,10.2,,DE
2023-10-29,61251000000.0,10166000000.0,12958000000.0,,104087000000.0,21785000000.0,,,7458000000.0,8589000000.0,34.63,281600000.0,DE
2024-01-28,12185000000.0,1751000000.0,,,101371000000.0,22075000000.0,,,5137000000.0,-908000000.0,6.23,,DE
2024-04-28,15235000000.0,2370000000.0,,,105628000000.0,22684000000.0,,,5553000000.0,944000000.0,8.53,,DE
2024-07-28,13152000000.0,1734000000.0,,,107841000000.0,23062000000.0,,,7004000000.0,4139000000.0,6.29,,DE
2024-10-27,51716000000.0,7100000000.0,9039000000.0,,107320000000.0,22836000000.0,,,7324000000.0,9231000000.0,25.62,271800000.0,DE
2025-01-26,8508000000.0,869000000.0,,,103119000000.0,22479000000.0,,,6601000000.0,-1132000000.0,3.19,,DE
2025-04-27,12763000000.0,1804000000.0,,,106303000000.0,24287000000.0,,,7991000000.0,568000000.0,6.64,,DE
2025-07-27,12018000000.0,1289000000.0,,,107817000000.0,25175000000.0,,,8580000000.0,3464000000.0,4.75,,DE
2025-11-02,45684000000.0,5027000000.0,,,105996000000.0,25950000000.0,,,8276000000.0,7459000000.0,18.5,270400000.0,DE
2026-02-01,9611000000.0,656000000.0,,,103436000000.0,26300000000.0,,,6798000000.0,-890000000.0,2.42,,DE
2021-01-02,16249000000.0,17000000.0,1332000000.0,,201888000000.0,84071000000.0,34874000000.0,26546000000.0,17068000000.0,,0.01,,DIS
2021-04-03,31862000000.0,901000000.0,3797000000.0,,200250000000.0,85540000000.0,32877000000.0,26642000000.0,15890000000.0,,0.5,,DIS
2021-07-03,17022000000.0,1836000000.0,2382000000.0,,202221000000.0,86741000000.0,33966000000.0,27413000000.0,16070000000.0,,0.5,,DIS
2021-10-02,67418000000.0,1995000000.0,7766000000.0,,203609000000.0,88553000000.0,33657000000.0,31077000000.0,15959000000.0,,1.09,,DIS
2022-01-01,21819000000.0,1104000000.0,3258000000.0,,203311000000.0,89864000000.0,32913000000.0,30037000000.0,14444000000.0,,0.6,,DIS
2022-04-02,41068000000.0,470000000.0,6957000000.0,,202453000000.0,90636000000.0,31427000000.0,29601000000.0,13272000000.0,,0.86,,DIS
2022-07-02,21504000000.0,2983000000.0,3567000000.0,,204074000000.0,92500000000.0,31422000000.0,30704000000.0,12959000000.0,,0.77,,DIS
2022-10-01,82722000000.0,3145000000.0,12121000000.0,,203631000000.0,95008000000.0,29098000000.0,29073000000.0,11615000000.0,,1.72,1800000000.0,DIS
2022-12-31,23512000000.0,1279000000.0,3043000000.0,,202124000000.0,96149000000.0,26912000000.0,27070000000.0,8470000000.0,-974000000.0,0.7,,DIS
2023-04-01,45327000000.0,1271000000.0,6328000000.0,,204858000000.0,97859000000.0,28263000000.0,28056000000.0,10399000000.0,2262000000.0,1.39,,DIS
2023-07-01,22330000000.0,-460000000.0,3559000000.0,,203783000000.0,97610000000.0,30174000000.0,28234000000.0,11458000000.0,5064000000.0,-0.25,,DIS
2023-09-30,88898000000.0,2354000000.0,12863000000.0,,205579000000.0,99277000000.0,32763000000.0,31139000000.0,14182000000.0,9866000000.0,1.29,1800000000.0,DIS
2023-12-30,23549000000.0,1911000000.0,3876000000.0,,197774000000.0,100721000000.0,25971000000.0,31033000000.0,7192000000.0,2185000000.0,1.04,1900000000.0,DIS
2024-03-30,45632000000.0,-20000000.0,7721000000.0,,195110000000.0,99252000000.0,24636000000.0,32874000000.0,6635000000.0,5851000000.0,1.03,1900000000.0,DIS
2024-06-29,23155000000.0,4512000000.0,4225000000.0,,197772000000.0,100622000000.0,25493000000.0,35612000000.0,5954000000.0,8453000000.0,1.43,1900000000.0,DIS
2024-09-28,91361000000.0,4972000000.0,15601000000.0,,196219000000.0,100696000000.0,25241000000.0,34599000000.0,6002000000.0,13971000000.0,2.72,1900000000.0,DIS
2024-12-28,24690000000.0,2554000000.0,5060000000.0,,197046000000.0,101933000000.0,23667000000.0,34846000000.0,5486000000.0,3205000000.0,1.4,1900000000.0,DIS
2025-03-29,23621000000.0,3275000000.0,4436000000.0,,195833000000.0,104339000000.0,22735000000.0,34029000000.0,5852000000.0,9958000000.0,1.81,,DIS
2025-06-28,23650000000.0,5262000000.0,4575000000.0,,196612000000.0,109145000000.0,23820000000.0,32972000000.0,5367000000.0,13627000000.0,2.92,,DIS
2025-09-27,94425000000.0,12404000000.0,17551000000.0,,197514000000.0,109869000000.0,24267000000.0,34162000000.0,5695000000.0,18101000000.0,6.85,1900000000.0,DIS
2025-12-27,25981000000.0,2402000000.0,4600000000.0,,202089000000.0,108476000000.0,25466000000.0,38046000000.0,5678000000.0,735000000.0,1.34,,DIS
2021-03-31,1090391000.0,385920000.0,192519000.0,,35542491000.0,17623737000.0,,,221140000.0,327875000.0,1.32,281372310.0,DLR
2021-06-30,1093188000.0,121254000.0,378147000.0,,36151220000.0,17457656000.0,,,120482000.0,850491000.0,0.45,282603152.0,DLR
2021-09-30,1133136000.0,134275000.0,562512000.0,,35847646000.0,17274117000.0,,,116002000.0,1250289000.0,0.44,283846802.0,DLR
2021-12-31,4427882000.0,1709259000.0,694009000.0,,36369560000.0,18004568000.0,,,142698000.0,1702228000.0,5.94,284415000.0,DLR
2022-03-31,1127322000.0,73281000.0,141235000.0,,36680542000.0,17698207000.0,,,157964000.0,277685000.0,0.22,284666082.0,DLR
2022-06-30,1139322000.0,63427000.0,311607000.0,,35956057000.0,17138632000.0,,,99226000.0,783578000.0,0.19,284734000.0,DLR
2022-09-30,3458727000.0,373783000.0,157381000.0,,39215217000.0,17063920000.0,,,176969000.0,1202964000.0,0.75,287508000.0,DLR
2022-12-31,4691834000.0,377684000.0,589968000.0,,41484998000.0,17583334000.0,,,141773000.0,1659388000.0,1.11,291148000.0,DLR
2023-03-31,1338723000.0,68726000.0,177334000.0,,41953067000.0,17212489000.0,,,131406000.0,349726000.0,0.2,291299000.0,DLR
2023-06-30,1366267000.0,118184000.0,332194000.0,,42388734000.0,17621456000.0,,,124519000.0,814114000.0,0.34,299240000.0,DLR
2023-09-30,1402432000.0,733618000.0,58226000.0,,41932517000.0,18190026000.0,,,1062050000.0,1172475000.0,2.31,302846000.0,DLR
2023-12-31,5477061000.0,948838000.0,524461000.0,,44113258000.0,19117534000.0,,,1625495000.0,1634780000.0,3.0,311608000.0,DLR
2024-03-31,1331143000.0,281508000.0,149367000.0,,42633089000.0,19019850000.0,,,1193784000.0,352275000.0,0.82,312421000.0,DLR
2024-06-30,1356749000.0,80220000.0,9889000.0,,43606883000.0,20537503000.0,,,2282062000.0,925487000.0,0.2,325885000.0,DLR
2024-09-30,1431214000.0,51193000.0,168286000.0,,45295391000.0,21246111000.0,,,2175605000.0,1492002000.0,0.09,331347000.0,DLR
2024-12-31,5554968000.0,602490000.0,471864000.0,,45283616000.0,21340397000.0,,,3870891000.0,2261477000.0,1.61,336637.0,DLR
2025-03-31,1407637000.0,109974000.0,195750000.0,,45080562000.0,21295598000.0,,,2321885000.0,399085000.0,0.27,336743000.0,DLR
2025-06-30,1493150000.0,1032156000.0,211697000.0,,48714995000.0,22914527000.0,,,3554126000.0,1040322000.0,2.94,340372000.0,DLR
2025-09-30,4478021000.0,1209942000.0,545868000.0,,48728634000.0,23025030000.0,,,3299703000.0,1693183000.0,3.35,343041000.0,DLR
2025-12-31,6112692000.0,1308589000.0,658492000.0,,49410468000.0,22925663000.0,,,3451647000.0,2412136000.0,3.58,343557000.0,DLR
2021-03-31,,992000000.0,1450000000.0,,163465000000.0,48186000000.0,8508000000.0,17333000000.0,379000000.0,2088000000.0,1.25,769000000.0,DUK
2021-06-30,,765000000.0,1198000000.0,,165385000000.0,48132000000.0,8985000000.0,16211000000.0,367000000.0,3873000000.0,0.96,769000000.0,DUK
2021-09-30,,1405000000.0,1687000000.0,,167007000000.0,49307000000.0,9436000000.0,15556000000.0,548000000.0,7227000000.0,1.79,769000000.0,DUK
2021-12-31,,3908000000.0,1110000000.0,,169587000000.0,49296000000.0,9940000000.0,15931000000.0,343000000.0,8290000000.0,0.93,769000000.0,DUK
2022-03-31,,857000000.0,1314000000.0,,171220000000.0,49446000000.0,11042000000.0,15425000000.0,853000000.0,1795000000.0,1.08,770000000.0,DUK
2022-06-30,,1764000000.0,1448000000.0,,172383000000.0,49720000000.0,11561000000.0,16544000000.0,428000000.0,4035000000.0,1.14,770000000.0,DUK
2022-09-30,,1422000000.0,2024000000.0,,176340000000.0,50345000000.0,12972000000.0,16912000000.0,453000000.0,5188000000.0,1.81,770000000.0,DUK
2022-12-31,,2550000000.0,1194000000.0,,178086000000.0,49322000000.0,13222000000.0,18873000000.0,409000000.0,5927000000.0,3.17,770000000.0,DUK
2023-03-31,,804000000.0,1674000000.0,,178833000000.0,49260000000.0,12314000000.0,16015000000.0,,1483000000.0,1.01,771000000.0,DUK
2023-06-30,,-220000000.0,1430000000.0,,180076000000.0,48333000000.0,13088000000.0,17375000000.0,,3785000000.0,-0.32,771000000.0,DUK
2023-09-30,,1836000000.0,2111000000.0,,181160000000.0,49006000000.0,13048000000.0,17160000000.0,324000000.0,7309000000.0,1.59,771000000.0,DUK
2023-12-31,,2841000000.0,7070000000.0,,176893000000.0,49112000000.0,12769000000.0,17283000000.0,253000000.0,9878000000.0,3.54,771000000.0,DUK
2024-03-31,,1138000000.0,1963000000.0,,178670000000.0,49551000000.0,12091000000.0,15546000000.0,459000000.0,2474000000.0,1.44,772000000.0,DUK
2024-06-30,,900000000.0,1707000000.0,,181575000000.0,49707000000.0,12557000000.0,15482000000.0,390000000.0,5427000000.0,1.13,772000000.0,DUK
2024-09-30,,1281000000.0,2144000000.0,,183566000000.0,49133000000.0,12142000000.0,17427000000.0,376000000.0,8951000000.0,1.6,772000000.0,DUK
2024-12-31,,4524000000.0,7926000000.0,,186343000000.0,50127000000.0,12950000000.0,19357000000.0,314000000.0,12328000000.0,5.71,776000000.0,DUK
2025-03-31,,1379000000.0,2343000000.0,,187476000000.0,50670000000.0,12775000000.0,16625000000.0,475000000.0,2177000000.0,1.76,777000000.0,DUK
2025-06-30,,984000000.0,1830000000.0,,189713000000.0,50891000000.0,12148000000.0,18408000000.0,344000000.0,5040000000.0,1.25,778000000.0,DUK
2025-09-30,,3784000000.0,6507000000.0,,192293000000.0,51462000000.0,12208000000.0,19405000000.0,688000000.0,8672000000.0,4.81,778000000.0,DUK
2025-12-31,,4968000000.0,8626000000.0,,195736000000.0,51842000000.0,11613000000.0,21047000000.0,245000000.0,12330000000.0,6.31,778000000.0,DUK
2021-03-31,,193600000.0,297300000.0,,18208100000.0,6292300000.0,5150000000.0,2852200000.0,1189500000.0,295300000.0,0.67,285900000.0,ECL
2021-06-30,,504400000.0,447800000.0,,18533700000.0,6709100000.0,5487400000.0,2880300000.0,1402400000.0,798300000.0,1.08,286100000.0,ECL
2021-09-30,,324500000.0,465800000.0,,17926200000.0,6933500000.0,4986800000.0,2894500000.0,897900000.0,1421000000.0,1.12,286600000.0,ECL
2021-12-31,,1129900000.0,1598600000.0,,21206400000.0,7224200000.0,4687100000.0,3553200000.0,359900000.0,2061900000.0,3.91,286900000.0,ECL
2022-03-31,,171900000.0,254500000.0,,21067200000.0,7081600000.0,4604500000.0,3631300000.0,99400000.0,170100000.0,0.6,285700000.0,ECL
2022-06-30,,308300000.0,425800000.0,,21163600000.0,7093400000.0,4905000000.0,3806000000.0,124900000.0,492500000.0,1.08,285000000.0,ECL
2022-09-30,,827300000.0,483000000.0,,21037000000.0,7062600000.0,5099300000.0,3772300000.0,112900000.0,929200000.0,1.21,284800000.0,ECL
2022-12-31,,1091700000.0,1562500000.0,,21464300000.0,7236100000.0,5494200000.0,4210400000.0,598600000.0,1788400000.0,3.81,284500000.0,ECL
2023-03-31,,233400000.0,351600000.0,,21251500000.0,7344200000.0,5272800000.0,4489600000.0,419400000.0,198200000.0,0.82,284700000.0,ECL
2023-06-30,,329700000.0,484700000.0,,21456200000.0,7556700000.0,5436500000.0,4467500000.0,554200000.0,771600000.0,1.15,285000000.0,ECL
2023-09-30,,967100000.0,566000000.0,,21858100000.0,7795800000.0,5789400000.0,4600500000.0,1001300000.0,1559300000.0,1.41,285100000.0,ECL
2023-12-31,,1372300000.0,1992300000.0,,21846600000.0,8044700000.0,5644100000.0,4345800000.0,919500000.0,2411800000.0,4.79,285400000.0,ECL
2024-03-31,,412100000.0,517900000.0,,21298500000.0,8205600000.0,5211700000.0,3701100000.0,479900000.0,649400000.0,1.43,285600000.0,ECL
2024-06-30,,903000000.0,656900000.0,,21461800000.0,8287400000.0,5752300000.0,3847600000.0,384000000.0,1260500000.0,1.71,284500000.0,ECL
2024-09-30,,736500000.0,1044800000.0,,22101600000.0,8547800000.0,6118300000.0,4709100000.0,1261100000.0,2047200000.0,2.58,283200000.0,ECL
2024-12-31,,2112400000.0,2802400000.0,,22387800000.0,8757300000.0,6025700000.0,4792800000.0,1256800000.0,2813900000.0,1.66,283400000.0,ECL
2025-03-31,,402500000.0,555300000.0,,22366400000.0,8875800000.0,6081100000.0,4609200000.0,1162600000.0,369400000.0,1.41,283500000.0,ECL
2025-06-30,,524200000.0,710100000.0,,23736000000.0,9320300000.0,7075800000.0,4908500000.0,1920900000.0,1071200000.0,1.84,283600000.0,ECL
2025-09-30,,1511700000.0,2025600000.0,,23897600000.0,9719000000.0,7106700000.0,4188200000.0,1955800000.0,1862500000.0,5.3,283200000.0,ECL
2025-12-31,,2075600000.0,2737600000.0,,24696300000.0,9770800000.0,5955600000.0,5534700000.0,646200000.0,2952600000.0,7.28,282000000.0,ECL
2021-03-31,3694000000.0,677000000.0,932000000.0,,36171000000.0,,6191000000.0,3312000000.0,3388000000.0,1870000000.0,1.16,,EOG
2021-06-30,7833000000.0,1584000000.0,2103000000.0,,36885000000.0,20881000000.0,6935000000.0,4002000000.0,3880000000.0,3429000000.0,2.72,,EOG
2021-09-30,4765000000.0,1095000000.0,1471000000.0,,37172000000.0,21765000000.0,7349000000.0,3484000000.0,4293000000.0,5625000000.0,1.88,,EOG
2021-12-31,18642000000.0,4664000000.0,6102000000.0,,38236000000.0,22180000000.0,8584000000.0,4042000000.0,5209000000.0,8791000000.0,7.99,,EOG
2022-03-31,3983000000.0,390000000.0,546000000.0,,38097000000.0,21540000000.0,8479000000.0,6264000000.0,4009000000.0,828000000.0,0.67,,EOG
2022-06-30,7407000000.0,2238000000.0,2903000000.0,,38139000000.0,22312000000.0,8153000000.0,5768000000.0,3073000000.0,2876000000.0,3.81,,EOG
2022-09-30,18983000000.0,5482000000.0,7113000000.0,,40487000000.0,23849000000.0,10201000000.0,5746000000.0,5272000000.0,7649000000.0,9.34,,EOG
2022-12-31,25702000000.0,7759000000.0,9966000000.0,,41371000000.0,24779000000.0,10475000000.0,5513000000.0,5972000000.0,11093000000.0,13.22,,EOG
2023-03-31,6044000000.0,2023000000.0,2572000000.0,,41025000000.0,25447000000.0,9184000000.0,4228000000.0,5018000000.0,3255000000.0,3.45,,EOG
2023-06-30,5573000000.0,3576000000.0,1970000000.0,,41487000000.0,26257000000.0,8906000000.0,3731000000.0,4764000000.0,5532000000.0,2.66,,EOG
2023-09-30,6212000000.0,2030000000.0,2557000000.0,,43647000000.0,27758000000.0,10258000000.0,4225000000.0,5326000000.0,8236000000.0,3.48,,EOG
2023-12-31,24186000000.0,7594000000.0,9603000000.0,,43857000000.0,28090000000.0,9935000000.0,4074000000.0,5278000000.0,11340000000.0,13.0,,EOG
2024-03-31,6123000000.0,1789000000.0,2271000000.0,,44796000000.0,28636000000.0,9928000000.0,4273000000.0,5292000000.0,2903000000.0,3.1,,EOG
2024-06-30,6025000000.0,1690000000.0,2130000000.0,,45224000000.0,29159000000.0,9803000000.0,4628000000.0,5431000000.0,5792000000.0,2.95,,EOG
2024-09-30,5965000000.0,1673000000.0,2089000000.0,,46151000000.0,29574000000.0,10165000000.0,4406000000.0,6122000000.0,9380000000.0,2.95,,EOG
2024-12-31,23698000000.0,6403000000.0,8082000000.0,,47186000000.0,29351000000.0,11230000000.0,5354000000.0,7092000000.0,12143000000.0,11.25,,EOG
2025-03-31,5669000000.0,1463000000.0,1859000000.0,,46982000000.0,29516000000.0,10680000000.0,5719000000.0,6599000000.0,2289000000.0,2.65,,EOG
2025-06-30,5478000000.0,1345000000.0,1747000000.0,,46284000000.0,29238000000.0,9245000000.0,5175000000.0,5216000000.0,4321000000.0,2.46,,EOG
2025-09-30,16994000000.0,4279000000.0,5442000000.0,,52199000000.0,30285000000.0,7820000000.0,4815000000.0,3530000000.0,7432000000.0,7.81,,EOG
2025-12-31,22632000000.0,4980000000.0,6385000000.0,,51799000000.0,29833000000.0,7656000000.0,4691000000.0,3396000000.0,10044000000.0,9.12,,EOG
2021-03-31,,156362000.0,297662000.0,,27316990000.0,10576834000.0,2849717000.0,1833580000.0,1752990000.0,391158000.0,1.74,89574510.0,EQIX
2021-06-30,,224701000.0,576316000.0,,27930362000.0,10646472000.0,3148062000.0,1683371000.0,1799727000.0,990355000.0,2.5,89750177.0,EQIX
2021-09-30,,152216000.0,282121000.0,,27774131000.0,10568763000.0,2899363000.0,1781136000.0,1379100000.0,1655101000.0,1.68,90041200.0,EQIX
2021-12-31,,500191000.0,1108162000.0,,27918698000.0,10882082000.0,2957101000.0,1605954000.0,1536358000.0,2547206000.0,5.53,90571406.0,EQIX
2022-03-31,,147453000.0,267316000.0,,28023233000.0,10942885000.0,3062796000.0,1607014000.0,1695305000.0,581123000.0,1.62,91013824.0,EQIX
2022-06-30,,216322000.0,585169000.0,,29038214000.0,10629784000.0,3289947000.0,1608944000.0,1891311000.0,1382704000.0,2.37,91075115.0,EQIX
2022-09-30,,211807000.0,333159000.0,,29325866000.0,11154379000.0,4017055000.0,1695989000.0,2500816000.0,2202993000.0,6.29,92536979.0,EQIX
2022-12-31,,705000000.0,1200000000.0,,30310742000.0,11505966000.0,3305255000.0,1838298000.0,1906421000.0,2963000000.0,7.67,92620703.0,EQIX
2023-03-31,,259000000.0,384000000.0,,31274198000.0,12029048000.0,3993146000.0,1754152000.0,2643000000.0,692000000.0,2.77,93514718.0,EQIX
2023-06-30,,207000000.0,332386000.0,,31566945000.0,12025000000.0,3744016000.0,1854228000.0,2342000000.0,1432706000.0,2.21,93564869.0,EQIX
2023-09-30,,276000000.0,381000000.0,,31684602000.0,11886884000.0,3885380000.0,1893691000.0,2357000000.0,2218000000.0,2.93,93883296.0,EQIX
2023-12-31,,969178000.0,1443000000.0,,32651000000.0,12489000000.0,3568000000.0,3162000000.0,2096000000.0,3217000000.0,10.31,94479000.0,EQIX
2024-03-31,,231000000.0,364000000.0,,31937000000.0,12299000000.0,3167000000.0,2891000000.0,1527000000.0,598000000.0,2.43,94904000.0,EQIX
2024-06-30,,301000000.0,800000000.0,,32854000000.0,12278000000.0,3729000000.0,3068000000.0,1993000000.0,1510000000.0,3.16,94945000.0,EQIX
2024-09-30,,297000000.0,425000000.0,,35438000000.0,13588000000.0,5055000000.0,4370000000.0,2776000000.0,2268000000.0,3.1,96488000.0,EQIX
2024-12-31,,815000000.0,1328000000.0,,35085000000.0,13528000000.0,5447000000.0,3349000000.0,3081000000.0,3249000000.0,8.5,97287000.0,EQIX
2025-03-31,,343000000.0,458000000.0,,36079000000.0,13889000000.0,5505000000.0,3327000000.0,2950000000.0,809000000.0,3.5,97819000.0,EQIX
2025-06-30,,368000000.0,494000000.0,,38849000000.0,14084000000.0,6550000000.0,4241000000.0,3660000000.0,1753000000.0,3.75,97865000.0,EQIX
2025-09-30,,1085000000.0,1426000000.0,,38060000000.0,14157000000.0,4966000000.0,3069000000.0,2077000000.0,2767000000.0,11.07,98187000.0,EQIX
2025-12-31,,1350000000.0,1848000000.0,,40141000000.0,14156000000.0,5125000000.0,3893000000.0,1727000000.0,3911000000.0,13.76,98226000.0,EQIX
2021-03-31,,458000000.0,,,34080000000.0,14995000000.0,9905000000.0,6581000000.0,,260000000.0,1.14,398500000.0,ETN
2021-06-30,,506000000.0,,,36804000000.0,15408000000.0,9789000000.0,8906000000.0,279000000.0,897000000.0,2.4,398600000.0,ETN
2021-09-30,,1593000000.0,,,34128000000.0,15971000000.0,7487000000.0,5914000000.0,271000000.0,1368000000.0,1.57,398600000.0,ETN
2021-12-31,,2144000000.0,,,34027000000.0,16413000000.0,7511000000.0,7212000000.0,297000000.0,2163000000.0,5.34,398800000.0,ETN
2022-03-31,,532000000.0,,,35208000000.0,16620000000.0,8194000000.0,8256000000.0,237000000.0,42000000.0,1.33,399000000.0,ETN
2022-06-30,,601000000.0,,,35153000000.0,16380000000.0,8687000000.0,8974000000.0,364000000.0,382000000.0,1.5,398300000.0,ETN
2022-09-30,,607000000.0,,,34364000000.0,16068000000.0,8540000000.0,6653000000.0,231000000.0,1347000000.0,1.52,397700000.0,ETN
2022-12-31,,2462000000.0,,,35014000000.0,17038000000.0,8746000000.0,6360000000.0,294000000.0,2533000000.0,6.14,397800000.0,ETN
2023-03-31,,638000000.0,,,35517000000.0,17449000000.0,9138000000.0,6087000000.0,235000000.0,335000000.0,1.59,398600000.0,ETN
2023-06-30,,744000000.0,,,36772000000.0,17953000000.0,10303000000.0,6725000000.0,353000000.0,1185000000.0,1.86,399000000.0,ETN
